student_id_perf,latest_cgpa,mean_cgpa,min_cgpa,max_cgpa,mean_sgpa,total_backlogs,semesters_attended,theory_gp_mean,practical_marks_mean,th_attendance_rate,pr_attendance_rate,sgpa_sem_1,sgpa_sem_2,sgpa_sem_3,sgpa_sem_4,sgpa_sem_5,sgpa_sem_6,sgpa_sem_7,sgpa_sem_8,certification_course,gender_x,department,height_cm,weight_kg,10th_mark,12th_mark,college_mark,hobbies,daily_studing_time,prefer_to_study_in,salary_expectation,do_you_like_your_degree,willingness_to_pursue_a_career_based_on_their_degree,social_medai_video,travelling_time,stress_level,financial_status,part_time_job,student_id_research,gender_y,branch,current_back,ever_back,olympiads_qualified,technical_projects,tech_quiz,engg_coaching,ntse_scholarships,miscellany_tech_events,study_hours_day,stress_numeric,travel_mins,social_hours,average_marks,academic_risk_score,study_efficiency,at_risk_student,cgpa_band
3704,6.45,6.224313725490196,4.44,8.36,5.892549019607843,21.0,8,4.392156862745098,28.274509803921568,0.8431372549019608,0.5490196078431373,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Female,Commerce,167.0,62.0,80.0,60.0,60.0,Sports,1 - 2 Hour,Morning,18000.0,Yes,75%,1 - 1.30 hour,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,1.5,1.0,75.0,1.25,66.66666666666667,39.43,4.15,True,Average
3920,6.45,6.225,4.13,7.99,5.8444,18.0,8,4.74,37.62,0.82,0.52,6.03,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Female,Commerce,152.0,60.0,93.6,85.0,93.0,Sports,1 - 2 Hour,Anytime,20000.0,Yes,100%,1 - 30 Minute,0 - 30 minutes,Good,good,No,86.0,Female,ECE,0.0,0.0,5.0,2.0,3.0,5.0,0.0,0.0,1.5,1.0,15.0,1.0,90.53333333333335,39.43,4.15,True,Average
3928,6.45,6.3660000000000005,4.01,7.86,5.992999999999999,17.0,8,5.16,27.94,0.92,0.46,6.0,6.0,6.0,6.0,6.0,7.13,6.0,7.82,Yes,Male,B.com Accounting and Finance,152.0,50.0,90.0,80.0,95.0,Sports,3 - 4 hour,Anytime,50000.0,Yes,75%,1 - 1.30 hour,30 - 60 minutes,Bad,Bad,Yes,11.0,Male,EEE,1.0,1.0,6.0,3.0,3.0,6.0,0.0,5.0,3.5,2.0,45.0,1.25,88.33333333333333,43.62,1.82,True,Average
3945,6.45,6.380800000000001,4.19,6.59,5.877999999999999,21.0,8,4.48,26.66,0.82,0.48,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Female,Commerce,146.0,61.0,88.0,81.0,80.0,Cinema,30 - 60 minute,Morning,15000.0,Yes,75%,1 - 30 Minute,30 - 60 minutes,Good,good,No,,,,,,,,,,,,0.75,1.0,45.0,1.0,83.0,38.54,8.51,True,Average
3953,6.45,6.268627450980392,1.5,6.82,5.875686274509804,30.0,8,4.490196078431373,26.764705882352946,0.8431372549019608,0.4705882352941176,5.18,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Female,Commerce,156.0,42.0,87.0,78.0,84.0,Cinema,30 - 60 minute,Morning,15000.0,Yes,75%,30 - 60 Minute,30 - 60 minutes,Good,good,No,39.0,Male,CSE,0.0,8.0,7.0,4.0,3.0,7.0,0.0,0.0,0.75,1.0,45.0,1.0,83.0,39.18,8.36,True,Average
3955,6.45,6.4512,4.69,7.88,6.02,22.0,8,4.82,20.42,0.9,0.4,6.0,6.0,6.0,6.0,6.0,6.0,5.89,6.0,Yes,Male,Commerce,190.0,90.0,70.0,70.0,90.0,Cinema,More Than 4 hour,Anytime,15000.0,Yes,100%,More than 2 hour,30 - 60 minutes,Awful,Bad,Yes,,,,,,,,,,,,5.0,3.0,45.0,2.5,76.66666666666667,48.14,1.29,True,Average
3957,6.45,6.1114,1.59,8.13,5.909199999999999,14.0,8,5.18,29.86,0.88,0.5,6.0,6.0,5.86,6.0,8.03,6.0,6.0,6.0,Yes,Male,BCA,155.0,89.0,89.0,69.0,80.0,Sports,30 - 60 minute,Anytime,20000.0,No,25%,More than 2 hour,30 - 60 minutes,Bad,Awful,Yes,,,,,,,,,,,,0.75,2.0,45.0,2.5,79.33333333333333,45.08,8.15,True,Average
3962,6.45,6.4198,5.05,6.45,5.9824,15.0,8,4.8,30.92,0.9,0.54,6.0,6.0,6.0,4.82,6.0,6.0,6.0,6.0,Yes,Male,BCA,160.0,55.0,70.0,60.0,70.0,Video Games,0 - 30 minute,Anytime,20000.0,Yes,50%,More than 2 hour,30 - 60 minutes,Bad,good,No,,,,,,,,,,,,0.25,2.0,45.0,2.5,66.66666666666667,43.32,25.68,True,Average
3968,6.45,6.332000000000001,4.27,7.63,5.9908,16.0,8,4.9,26.18,0.92,0.5,6.0,6.0,6.0,6.0,6.0,6.0,5.33,6.0,Yes,Male,BCA,153.0,75.0,95.0,90.0,90.0,Cinema,1 - 2 Hour,Morning,25000.0,Yes,75%,More than 2 hour,1.30 - 2 hour,Good,good,Yes,,,,,,,,,,,,1.5,1.0,105.0,2.5,91.66666666666667,38.82,4.22,True,Average
3973,6.45,6.2184,4.19,7.07,5.8612,17.0,8,4.24,32.88,0.8,0.56,6.0,6.0,6.0,6.0,6.0,6.28,6.0,5.36,Yes,Female,BCA,160.0,42.0,80.0,75.0,75.0,Reading books,2 - 3 hour,Morning,20000.0,Yes,75%,1 - 30 Minute,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,2.5,1.0,75.0,1.0,76.66666666666667,39.47,2.49,True,Average
3976,6.45,6.403548387096775,4.46,8.63,6.048709677419355,31.0,8,4.919354838709677,33.806451612903224,0.8870967741935484,0.5967741935483871,6.0,8.76,7.76,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,100.0,93.0,90.0,62.0,79.0,Reading books,30 - 60 minute,Night,18000.0,Yes,75%,30 - 60 Minute,30 - 60 minutes,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,45.0,1.0,77.0,43.41,8.54,True,Average
3977,6.45,6.282884615384616,3.55,6.45,5.804038461538462,26.0,8,5.019230769230769,27.48076923076923,0.8653846153846154,0.5192307692307693,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,157.0,58.0,84.0,65.0,85.0,Cinema,1 - 2 Hour,Night,50000.0,Yes,75%,30 - 60 Minute,2 - 2.30 hour,Good,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.0,78.0,39.1,4.19,True,Average
3980,6.86,6.385192307692308,4.38,7.27,5.99326923076923,31.0,8,4.269230769230769,31.884615384615383,0.7692307692307693,0.5384615384615384,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,162.0,73.0,50.0,50.0,60.0,Reading books,30 - 60 minute,Night,10000.0,Yes,75%,1 - 30 Minute,1 - 1.30 hour,Bad,good,No,,,,,,,,,,,,0.75,2.0,75.0,1.0,53.333333333333336,43.51,8.51,True,Average
3984,6.45,6.3024,3.28,8.88,5.9498,33.0,8,4.92,29.04,0.78,0.5,6.0,6.0,6.0,5.46,7.21,6.0,6.0,6.0,Yes,Male,BCA,99.0,78.0,91.0,60.0,60.0,Sports,30 - 60 minute,Anytime,15000.0,Yes,25%,1.30 - 2 hour,0 - 30 minutes,Bad,Bad,Yes,,,,,,,,,,,,0.75,2.0,15.0,1.75,70.33333333333333,43.99,8.4,True,Average
3993,6.45,6.176,0.78,7.09,5.8052,32.0,8,4.62,28.48,0.82,0.44,5.82,6.0,6.0,6.0,6.0,6.0,6.0,6.0,No,Female,BCA,162.0,60.0,84.0,64.0,75.0,Sports,2 - 3 hour,Anytime,20000.0,Yes,50%,1 - 1.30 hour,30 - 60 minutes,Bad,good,No,,,,,,,,,,,,2.5,2.0,45.0,1.25,74.33333333333333,44.71,2.47,True,Average
4001,6.45,6.5358,4.56,8.83,6.153,33.0,8,5.4,25.28,0.9,0.48,6.0,9.14,6.0,4.0,7.66,6.0,6.0,6.0,No,Female,BCA,160.0,35.0,87.0,75.0,89.0,Cinema,0 - 30 minute,Anytime,10000.0,No,25%,1 - 30 Minute,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,0.25,1.0,75.0,1.0,83.66666666666667,37.65,26.14,True,Average
4002,6.45,6.2738,3.5,7.22,5.9214,23.0,8,5.0,30.7,0.88,0.54,6.0,6.0,6.0,6.0,6.0,6.0,5.89,6.0,Yes,Male,BCA,190.0,70.0,89.8,63.3,73.3,Sports,0 - 30 minute,Anytime,50000.0,Yes,50%,30 - 60 Minute,1 - 1.30 hour,Bad,good,No,,,,,,,,,,,,0.25,2.0,75.0,1.0,75.46666666666665,44.15,25.1,True,Average
4014,6.45,5.864999999999999,4.57,6.45,5.678333333333334,0.0,1,5.0,45.16666666666666,0.8333333333333334,0.6666666666666666,6.0,,,,,,,,Yes,Male,BCA,160.0,60.0,89.0,69.0,80.0,Video Games,3 - 4 hour,Morning,20000.0,Yes,75%,1 - 1.30 hour,more than 3 hour,Good,good,Yes,,,,,,,,,,,,3.5,1.0,45.0,1.25,79.33333333333333,11.49,1.68,False,Average
4019,6.45,6.3316,4.7,7.73,6.0486,22.0,8,5.0,30.5,0.86,0.5,6.29,6.0,6.0,6.0,6.0,6.0,6.0,5.0,Yes,Male,BCA,150.0,74.0,75.0,55.0,60.0,Sports,30 - 60 minute,Morning,20000.0,Yes,75%,1 - 1.30 hour,0 - 30 minutes,Good,good,No,,,,,,,,,,,,0.75,1.0,15.0,1.25,63.333333333333336,38.82,8.44,True,Average
4020,6.45,6.4616,6.45,7.03,6.0166,24.0,8,5.18,25.74,0.88,0.42,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Female,BCA,175.0,65.0,93.0,66.0,85.0,Reading books,1 - 2 Hour,Anytime,20000.0,Yes,100%,1 - 30 Minute,30 - 60 minutes,Good,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.0,81.33333333333333,38.08,4.31,True,Average
4034,6.45,6.445769230769231,4.4,8.53,6.0048076923076925,14.0,8,4.923076923076923,31.403846153846157,0.8846153846153846,0.5384615384615384,6.0,7.18,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,172.0,91.0,92.0,69.0,85.0,Cinema,1 - 2 Hour,Night,15000.0,Yes,75%,1 - 1.30 hour,1 - 1.30 hour,Good,good,No,140.0,Female,EEE,0.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,1.5,1.0,75.0,1.25,82.0,38.17,4.3,True,Average
4036,8.45,6.366923076923077,4.62,8.45,6.045192307692308,14.0,8,5.403846153846154,31.173076923076923,0.8269230769230769,0.5576923076923077,6.0,6.0,7.86,6.0,6.0,6.88,6.0,6.0,Yes,Male,BCA,157.0,76.0,88.0,58.0,50.0,Sports,30 - 60 minute,Night,20000.0,Yes,75%,1 - 1.30 hour,2 - 2.30 hour,Bad,Fabulous,No,,,,,,,,,,,,0.75,2.0,45.0,1.25,65.33333333333333,43.62,8.49,True,Average
4258,6.45,6.3828,4.54,8.66,5.989199999999999,15.0,8,5.0,27.16,0.92,0.5,4.45,6.0,6.0,6.0,6.0,6.0,6.52,6.0,Yes,Male,BCA,100.0,60.0,88.0,70.0,70.0,Reading books,30 - 60 minute,Anytime,18000.0,No,50%,30 - 60 Minute,2.30 - 3 hour,Awful,Awful,No,,,,,,,,,,,,0.75,3.0,45.0,1.0,76.0,48.53,8.51,True,Average
4263,6.45,6.2022,1.63,8.26,5.879,20.0,8,5.18,31.94,0.84,0.52,6.0,6.0,6.0,4.33,6.0,6.0,6.0,5.0,No,Female,BCA,155.0,52.0,7.4,79.0,75.0,Sports,1 - 2 Hour,Night,12000.0,Yes,75%,1.30 - 2 hour,30 - 60 minutes,Good,Bad,No,,,,,,,,,,,,1.5,1.0,45.0,1.75,53.800000000000004,39.56,4.13,True,Average
4264,8.41,6.3664,2.8,8.41,5.979,20.0,8,4.74,32.76,0.88,0.54,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Female,BCA,156.0,58.0,75.0,70.0,70.0,Cinema,More Than 4 hour,Anytime,10000.0,Yes,75%,More than 2 hour,30 - 60 minutes,Good,good,No,67.0,Female,CSE,0.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,45.0,2.5,71.66666666666667,38.62,1.27,True,Average
4269,6.45,6.179818181818182,3.5,8.67,5.899636363636364,23.0,8,4.2,32.872727272727275,0.7818181818181819,0.509090909090909,6.0,6.0,6.0,6.0,6.0,4.06,6.0,6.0,Yes,Male,BCA,106.0,64.0,80.0,70.0,75.0,Sports,0 - 30 minute,Morning,25000.0,Yes,75%,1 - 1.30 hour,0 - 30 minutes,Awful,Bad,No,,,,,,,,,,,,0.25,3.0,15.0,1.25,75.0,49.69,24.72,True,Average
4270,6.45,6.2512,3.23,7.62,5.8582,34.0,8,4.78,22.84,0.88,0.34,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,Yes,Male,BCA,170.0,67.0,81.4,69.0,75.0,Cinema,30 - 60 minute,Anytime,25000.0,No,100%,1.30 - 2 hour,0 - 30 minutes,Good,Awful,Yes,,,,,,,,,,,,0.75,1.0,15.0,1.75,75.13333333333334,39.28,8.33,True,Average
4271,6.45,6.436,5.0,7.96,6.114,34.0,8,4.84,29.82,0.84,0.48,6.0,6.0,6.0,5.36,7.14,6.0,6.0,6.0,Yes,Male,BCA,171.0,60.0,78.0,55.0,70.0,Reading books,3 - 4 hour,Anytime,21.0,Yes,100%,30 - 60 Minute,30 - 60 minutes,Awful,good,Yes,,,,,,,,,,,,3.5,3.0,45.0,1.0,67.66666666666667,48.22,1.84,True,Average
4274,6.45,6.087000000000001,0.0,8.66,5.6292,36.0,8,4.68,30.6,0.82,0.46,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,No,Male,BCA,177.0,75.0,60.0,60.0,50.0,Cinema,30 - 60 minute,Morning,25000.0,Yes,75%,1 - 1.30 hour,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,0.75,1.0,75.0,1.25,56.666666666666664,40.22,8.12,True,Average
4280,6.45,6.347647058823529,4.97,7.64,6.1000000000000005,34.0,8,5.509803921568627,25.90196078431373,0.9019607843137256,0.5294117647058824,6.0,6.0,6.0,6.0,6.0,6.0,5.75,6.0,Yes,Female,BCA,170.0,45.0,75.0,64.0,74.0,Cinema,0 - 30 minute,Anytime,20000.0,No,25%,More than 2 hour,0 - 30 minutes,Good,good,No,,,,,,,,,,,,0.25,1.0,15.0,2.5,71.0,38.73,25.39,True,Average
4281,6.45,6.4262,4.57,7.34,6.0528,33.0,8,4.48,36.72,0.74,0.54,6.0,7.29,6.0,6.0,7.03,6.0,6.0,7.18,Yes,Female,BCA,180.0,75.0,90.2,61.6,85.0,Video Games,1 - 2 Hour,Anytime,35000.0,Yes,75%,More than 2 hour,0 - 30 minutes,Bad,good,No,,,,,,,,,,,,1.5,2.0,15.0,2.5,78.93333333333334,43.48,4.28,True,Average
4288,6.45,6.2796,3.95,8.05,5.8672,21.0,8,4.62,37.54,0.8,0.58,6.0,6.0,6.0,6.0,6.0,3.24,6.0,6.0,Yes,Male,BCA,174.0,54.0,80.0,62.0,75.0,Sports,30 - 60 minute,Night,20000.0,Yes,75%,30 - 60 Minute,2.30 - 3 hour,fabulous,Awful,No,,,,,,,,,,,,0.75,1.0,45.0,1.0,72.33333333333333,39.12,8.37,True,Average
4316,6.45,6.3352,4.4,7.6,5.9602,13.0,8,5.26,27.36,0.92,0.48,5.54,6.0,6.0,4.0,6.0,6.0,6.0,6.0,No,Male,BCA,172.0,56.0,86.5,65.3,79.5,Sports,0 - 30 minute,Morning,15000.0,Yes,75%,More than 2 hour,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,0.25,1.0,75.0,2.5,77.10000000000001,38.8,25.34,True,Average
4335,6.45,6.53607843137255,5.05,8.81,6.168627450980392,16.0,8,4.862745098039215,29.254901960784316,0.8627450980392157,0.5098039215686274,6.0,9.0,6.61,6.0,6.0,6.0,6.0,6.0,Yes,Female,BCA,153.0,50.0,88.8,71.0,85.0,Cinema,3 - 4 hour,Morning,18000.0,Yes,100%,1 - 1.30 hour,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,3.5,1.0,75.0,1.25,81.60000000000001,37.65,1.87,True,Average
4337,6.45,6.362857142857143,4.52,8.46,5.981071428571428,16.0,8,5.732142857142857,29.428571428571427,0.9464285714285714,0.5357142857142857,6.0,6.0,6.0,1.83,6.0,6.0,6.0,6.0,Yes,Male,BCA,158.0,75.0,90.0,75.0,70.0,Sports,2 - 3 hour,Night,20000.0,Yes,50%,1.30 - 2 hour,2 - 2.30 hour,Bad,good,No,,,,,,,,,,,,2.5,2.0,45.0,1.75,78.33333333333333,43.64,2.55,True,Average
4340,6.45,6.4584,4.92,8.18,6.0802,15.0,8,5.1,30.22,0.84,0.48,6.0,6.0,6.0,6.0,6.0,6.0,4.7,6.0,No,Male,BCA,177.0,70.0,85.0,61.0,75.0,Reading books,2 - 3 hour,Anytime,30000.0,Yes,50%,30 - 60 Minute,30 - 60 minutes,Good,good,No,178.0,Female,IT,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.5,1.0,45.0,1.0,73.66666666666667,38.09,2.58,True,Average
4342,6.45,6.393000000000001,4.2,8.22,6.0746,13.0,8,5.34,32.1,0.88,0.56,6.0,6.0,4.6,6.0,6.0,2.43,6.0,6.0,No,Male,BCA,175.0,65.0,76.0,70.0,7.5,Sports,1 - 2 Hour,Morning,15000.0,No,50%,1 - 1.30 hour,30 - 60 minutes,Good,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.25,51.166666666666664,38.47,4.26,True,Average
4343,6.64,6.382000000000001,3.12,9.05,6.0452,17.0,8,5.2,30.28,0.88,0.52,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,170.0,70.0,80.0,70.0,70.0,Cinema,3 - 4 hour,Night,50000.0,No,100%,More than 2 hour,more than 3 hour,Bad,good,Yes,,,,,,,,,,,,3.5,2.0,45.0,2.5,73.33333333333333,43.53,1.82,True,Average
4346,6.45,6.385686274509804,4.63,6.88,6.019019607843138,11.0,8,5.8431372549019605,31.45098039215686,0.9215686274509804,0.4901960784313725,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,180.0,80.0,91.0,73.3,85.0,Sports,30 - 60 minute,Morning,25000.0,Yes,100%,30 - 60 Minute,0 - 30 minutes,Good,good,No,,,,,,,,,,,,0.75,1.0,15.0,1.0,83.10000000000001,38.51,8.51,True,Average
4349,6.45,6.436800000000001,4.72,8.27,6.110399999999999,12.0,8,5.32,29.84,0.86,0.5,6.0,6.0,6.0,6.0,6.9,6.0,6.0,6.0,Yes,Female,BCA,4.5,42.0,85.0,90.0,85.0,Cinema,30 - 60 minute,Anytime,20000.0,Yes,100%,1 - 1.30 hour,30 - 60 minutes,Good,Awful,No,,,,,,,,,,,,0.75,1.0,45.0,1.25,86.66666666666667,38.22,8.58,True,Average
4350,6.45,6.364629629629629,4.0,7.8,5.980370370370371,10.0,8,5.462962962962963,31.944444444444443,0.8888888888888888,0.5370370370370371,6.06,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,170.0,70.0,80.0,60.0,80.0,Sports,2 - 3 hour,Night,25000.0,Yes,75%,30 - 60 Minute,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,2.5,1.0,75.0,1.0,73.33333333333333,38.63,2.55,True,Average
4352,6.45,6.4448,4.44,9.36,6.1078,11.0,8,5.14,29.96,0.88,0.54,6.0,8.25,3.3,6.0,6.0,5.22,6.0,7.59,No,Male,BCA,178.0,83.0,85.8,63.66,80.0,Sports,0 - 30 minute,Anytime,20000.0,Yes,75%,1.30 - 2 hour,0 - 30 minutes,Good,good,No,,,,,,,,,,,,0.25,1.0,15.0,1.75,76.48666666666666,38.17,25.78,True,Average
4356,6.45,6.30843137254902,3.38,8.73,5.880588235294117,7.0,8,5.372549019607843,37.68627450980392,0.8627450980392157,0.6470588235294118,6.0,6.0,6.0,2.67,6.0,6.0,4.39,6.0,No,Male,BCA,180.0,67.0,80.0,70.0,60.0,Video Games,0 - 30 minute,Anytime,10000.0,Yes,25%,1 - 30 Minute,0 - 30 minutes,Good,good,No,,,,,,,,,,,,0.25,1.0,15.0,1.0,70.0,29.95,25.23,True,Average
4432,6.45,6.39764705882353,3.5,8.11,6.000392156862745,9.0,8,5.117647058823529,26.215686274509803,0.8627450980392157,0.4313725490196078,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,No,Female,BCA,150.0,48.0,75.0,50.0,78.0,Sports,0 - 30 minute,Night,18000.0,Yes,50%,1 - 1.30 hour,0 - 30 minutes,Bad,Bad,No,,,,,,,,,,,,0.25,2.0,15.0,1.25,67.66666666666667,40.44,25.59,True,Average
4442,6.45,6.441176470588236,4.88,7.5,6.06843137254902,8.0,8,4.941176470588236,36.8235294117647,0.8627450980392157,0.6078431372549019,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.36,Yes,Female,BCA,170.0,50.0,95.0,75.0,85.0,Reading books,2 - 3 hour,Anytime,25000.0,Yes,50%,1 - 1.30 hour,1.30 - 2 hour,Good,good,No,,,,,,,,,,,,2.5,1.0,105.0,1.25,85.0,32.19,2.58,True,Average
4488,6.86,6.2976,4.05,7.34,5.9294,11.0,8,5.12,33.38,0.82,0.48,6.0,6.0,4.37,2.24,6.0,4.14,6.0,6.0,Yes,Female,BCA,162.0,65.0,95.0,85.0,86.0,Reading books,1 - 2 Hour,Night,15000.0,Yes,50%,1.30 - 2 hour,30 - 60 minutes,Good,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.75,88.66666666666667,39.01,4.2,True,Average
4521,6.45,6.389600000000001,4.17,7.25,5.8916,15.0,8,4.02,38.94,0.74,0.64,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,170.0,65.0,90.0,64.0,80.0,Reading books,30 - 60 minute,Anytime,20000.0,Yes,75%,1 - 30 Minute,1 - 1.30 hour,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,75.0,1.0,78.0,43.69,8.52,True,Average
4688,6.45,6.458627450980392,4.18,8.87,6.140392156862745,11.0,8,5.137254901960785,27.529411764705884,0.9019607843137256,0.392156862745098,5.68,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,153.0,63.0,79.4,61.33,80.87,Sports,1 - 2 Hour,Anytime,25000.0,Yes,75%,1.30 - 2 hour,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,1.5,1.0,75.0,1.75,73.86666666666667,38.09,4.31,True,Average
5071,6.45,6.431785714285715,4.69,8.2,6.055178571428571,17.0,8,5.482142857142857,23.107142857142858,0.9107142857142856,0.4642857142857143,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,No,Male,BCA,165.0,84.0,90.0,74.0,74.0,Cinema,30 - 60 minute,Anytime,30000.0,Yes,75%,30 - 60 Minute,0 - 30 minutes,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,15.0,1.0,79.33333333333333,43.25,8.58,True,Average
5072,6.45,6.1886,2.91,8.54,5.840800000000001,15.0,8,5.68,29.96,0.94,0.58,4.33,6.79,6.0,4.54,6.88,6.0,6.0,6.0,No,Male,BCA,163.0,60.0,77.0,70.0,60.0,Video Games,2 - 3 hour,Anytime,20000.0,Yes,75%,30 - 60 Minute,2 - 2.30 hour,Good,good,No,,,,,,,,,,,,2.5,1.0,45.0,1.0,69.0,39.64,2.48,True,Average
5073,5.0,6.363200000000001,3.72,7.86,6.0224,15.0,8,4.9,29.24,0.82,0.46,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,183.0,80.0,80.0,60.0,70.0,Video Games,0 - 30 minute,Anytime,10000.0,Yes,50%,1 - 30 Minute,0 - 30 minutes,Good,Bad,No,,,,,,,,,,,,0.25,1.0,15.0,1.0,70.0,38.64,25.45,True,Average
5075,6.45,6.236666666666667,5.17,6.45,5.8133333333333335,4.0,1,4.666666666666667,29.83333333333333,1.0,0.6666666666666666,6.0,,,,,,,,Yes,Male,BCA,175.0,85.0,90.0,57.0,68.0,Reading books,1 - 2 Hour,Anytime,30000.0,Yes,100%,0 Minute,30 - 60 minutes,Good,Bad,No,,,,,,,,,,,,1.5,1.0,45.0,1.0,71.66666666666667,21.36,4.16,True,Average
5077,6.45,6.2534,3.45,8.11,5.8784,14.0,8,5.54,34.26,0.86,0.6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,156.0,53.0,84.0,63.0,70.0,Sports,0 - 30 minute,Morning,20000.0,Yes,50%,More than 2 hour,more than 3 hour,Good,Bad,No,,,,,,,,,,,,0.25,1.0,45.0,2.5,72.33333333333333,39.27,25.01,True,Average
5079,6.45,6.347142857142857,3.5,8.28,5.96375,15.0,8,4.571428571428571,36.5,0.8035714285714286,0.6428571428571429,5.3,6.0,6.0,6.0,6.0,5.1,8.06,7.59,Yes,Male,BCA,154.0,50.0,86.0,68.0,70.0,Sports,30 - 60 minute,Anytime,20000.0,Yes,100%,1 - 1.30 hour,1 - 1.30 hour,Good,Bad,Yes,,,,,,,,,,,,0.75,1.0,75.0,1.25,74.66666666666667,38.73,8.46,True,Average
5081,5.91,6.5102,4.88,8.54,6.1704,8.0,8,5.76,29.48,0.94,0.5,6.0,6.11,5.0,6.0,6.0,5.97,6.0,6.0,Yes,Female,BCA,172.0,49.0,94.0,69.0,85.0,Cinema,30 - 60 minute,Anytime,12000.0,Yes,50%,30 - 60 Minute,2 - 2.30 hour,Bad,good,No,,,,,,,,,,,,0.75,2.0,45.0,1.0,82.66666666666667,36.8,8.68,True,Average
5085,6.45,6.490754716981132,4.84,8.91,6.133207547169811,9.0,8,4.90566037735849,30.433962264150946,0.8301886792452831,0.490566037735849,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,155.0,52.0,69.0,54.0,50.0,Cinema,30 - 60 minute,Anytime,16000.0,Yes,50%,30 - 60 Minute,30 - 60 minutes,Bad,good,No,,,,,,,,,,,,0.75,2.0,45.0,1.0,57.666666666666664,39.91,8.65,True,Average
5086,6.45,6.126176470588235,1.06,8.44,5.613382352941176,35.0,8,4.720588235294118,35.161764705882355,0.8676470588235294,0.6176470588235294,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Yes,Male,BCA,172.0,72.0,85.0,64.0,80.0,Cinema,0 - 30 minute,Morning,15000.0,No,75%,1 - 30 Minute,30 - 60 minutes,Bad,Bad,No,14.0,Male,MECH,1.0,4.0,7.0,1.0,6.0,3.0,4.0,0.0,0.25,2.0,45.0,1.0,76.33333333333333,44.99,24.5,True,Average
5087,6.45,6.433606557377049,4.68,9.1,6.057704918032787,11.0,8,5.114754098360656,25.901639344262296,0.9016393442622952,0.4426229508196721,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,No,Male,BCA,181.0,60.0,88.0,88.0,80.0,Reading books,1 - 2 Hour,Anytime,15000.0,No,50%,30 - 60 Minute,1.30 - 2 hour,Bad,Awful,Yes,,,,,,,,,,,,1.5,2.0,105.0,1.0,85.33333333333333,43.24,4.29,True,Average
5090,6.45,6.3668000000000005,4.52,8.08,5.949199999999999,8.0,8,5.08,31.9,0.88,0.56,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,No,Male,BCA,150.0,65.0,85.0,50.0,70.0,Video Games,30 - 60 minute,Anytime,25000.0,Yes,75%,1.30 - 2 hour,0 - 30 minutes,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,15.0,1.75,68.33333333333333,37.62,8.49,True,Average
